Binomial,species,Area,FID_2,TID,Group,Value,tempmean,tempstdev,precmean,precstdev,nppmean,nppstdev
Proscelotes_arnoldi,Proscelotes_arnoldi,83193.5356,7713,R08178,lizard,1,21.10717726,2.433045346,868.6681114,205.1727746,5.72948E+11,1.61313E+11
Proscelotes_eggeli,Proscelotes_eggeli,5991.477166,7714,R08179,lizard,1,21.53172787,2.947031047,814.3945462,236.0146029,6.04656E+11,1.61417E+11
Prosymna_ambigua,Prosymna_ambigua,4373323.897,7715,R05785,snake,1,23.6910117,1.761614369,1525.893065,321.1347627,-7.15E+35,1.56E+37
Prosymna_angolensis,Prosymna_angolensis,978649.1044,7716,R05786,snake,1,21.80979718,1.520200221,696.7088804,272.0309362,3.88476E+11,1.74754E+11
Prosymna_bivittata,Prosymna_bivittata,1061487.392,7717,R05787,snake,1,20.85094382,1.790818141,422.0552011,140.931443,1.88651E+11,1.05743E+11
Prosymna_frontalis,Prosymna_frontalis,649170.3538,7718,R05788,snake,1,20.1908727,2.04646833,323.6847932,266.3907222,1.55066E+11,1.59319E+11
Prosymna_greigerti,Prosymna_greigerti,3962302.134,7719,R05789,snake,1,26.88193364,1.765759436,881.5570048,337.8372885,3.55718E+11,1.93306E+11
Prosymna_janii,Prosymna_janii,118222.3567,7720,R05790,snake,1,23.09360541,1.168441256,766.5190562,150.427274,-2.04E+36,2.63E+37
Prosymna_lineata,Prosymna_lineata,558309.437,7721,R05791,snake,1,20.95500522,1.750529981,638.23585,167.6200198,-4.38E+35,1.22E+37
Prosymna_meleagris,Prosymna_meleagris,703753.3066,7722,R05792,snake,1,26.43898887,1.115299137,1455.069514,543.4531818,5.01465E+11,1.25674E+11
Prosymna_ornatissima,Prosymna_ornatissima,9.996281,7723,R05793,snake,1,24.70999985,0.046368132,863.8,3.709447398,4.99737E+11,0
Prosymna_pitmani,Prosymna_pitmani,35613.46895,7724,R05794,snake,1,24.59932592,1.014665233,939.8340959,61.2715088,6.35876E+11,1.14668E+11
Prosymna_ruspolii,Prosymna_ruspolii,23230.4781,7725,R05795,snake,1,22.28535805,3.323738164,549.4659262,160.372162,2.8396E+11,1.74666E+11
Prosymna_semifasciata,Prosymna_semifasciata,9.996281,7726,R05796,snake,1,25.45486132,0.066008773,1015.5,8.789197916,7.87491E+11,0
Prosymna_somalica,Prosymna_somalica,24741.16276,7727,R05797,snake,1,23.83202082,1.148758661,300.5751331,82.61009164,74958178634,16760204754
Prosymna_stuhlmanni,Prosymna_stuhlmanni,1513421.335,7728,R05798,snake,1,22.33553786,2.428511761,815.0105196,230.3596349,-6.60E+35,1.50E+37
Prosymna_sundevalli,Prosymna_sundevalli,489638.3827,7729,R05799,snake,1,16.2803666,2.181985035,476.1864468,181.9603834,2.26274E+11,1.21872E+11
Prosymna_visseri,Prosymna_visseri,132583.7343,7730,R05800,snake,1,22.36073853,1.914398962,507.8781467,300.5038198,2.92632E+11,2.03466E+11
Protobothrops_cornutus,Protobothrops_cornutus,246736.1822,7731,R09749,snake,1,21.71967908,1.770962369,1646.985264,240.3455146,4.06036E+11,1.26455E+11
Protobothrops_dabieshanensis,Protobothrops_dabieshanensis,9.996281,7732,R09750,snake,1,10.65416662,0.492950735,1653,28.06539981,2.65205E+11,0
Protobothrops_elegans,Protobothrops_elegans,526.759874,7733,R09751,snake,1,23.0202332,0.546729582,2242.127483,130.4992019,-1.20E+37,1.76E+38
Protobothrops_flavoviridis,Protobothrops_flavoviridis,2410.135194,7734,R09752,snake,1,21.80253759,0.818379802,2277.304513,201.4657133,51062793557,6034615093
Protobothrops_himalayanus,Protobothrops_himalayanus,19.992561,7735,R09753,snake,1,12.54930556,2.255136111,1353.25,457.9947461,1.91716E+11,3934175024
Protobothrops_jerdonii,Protobothrops_jerdonii,2906977.511,7736,R09754,snake,1,16.0225599,6.609652533,1308.986583,589.7636696,-7.99E+34,5.21E+36
Protobothrops_kaulbacki,Protobothrops_kaulbacki,64792.58678,7737,R09755,snake,1,3.251934229,6.031884268,894.1460959,434.9382056,2.30442E+11,1.62015E+11
Protobothrops_mangshanensis,Protobothrops_mangshanensis,9.996281,7738,R09756,snake,1,19.69294871,0.246651547,1615.923077,11.84165749,3.9388E+11,6.10E-05
Protobothrops_maolanensis,Protobothrops_maolanensis,9.996281,7739,R09757,snake,1,16.96006918,0.20936166,1368.583333,4.112143264,3.62885E+11,5179225253
Protobothrops_mucrosquamatus,Protobothrops_mucrosquamatus,3666433.197,7740,R09758,snake,1,16.90953808,5.257634169,1296.024188,601.2777325,-6.30E+34,4.63E+36
Protobothrops_sieversorum,Protobothrops_sieversorum,46325.1528,7741,R09759,snake,1,21.52401599,1.791801885,2152.259218,494.8202182,7.13158E+11,91640428601
Protobothrops_tokarensis,Protobothrops_tokarensis,58.710808,7742,R09760,snake,1,18.83841148,1.038776033,2951.703125,73.44102219,42789817091,53766051.69
Protobothrops_trungkhanhensis,Protobothrops_trungkhanhensis,9.996281,7743,R09761,snake,1,21.06180573,0.39810329,1566.25,53.58190771,5.22547E+11,3079077888
Protobothrops_xiangchengensis,Protobothrops_xiangchengensis,339159.3952,7744,R09762,snake,1,14.4336753,5.547202557,1067.188101,306.4784746,4.48919E+11,1.14449E+11
Psammobates_geometricus,Psammobates_geometricus,18097.68976,7745,R10205,turtle,1,16.63558383,1.824487648,481.6144763,137.737158,2.99134E+11,96304812245
Psammobates_oculifer,Psammobates_oculifer,1495058.847,7746,R10206,turtle,1,20.43848671,1.986965661,346.2245528,139.9370231,1.3817E+11,72469313583
Psammobates_tentorius,Psammobates_tentorius,757393.2315,7747,R10207,turtle,1,17.55948544,2.052452725,248.0550267,143.9238255,1.12981E+11,1.05924E+11
Psammodromus_algirus,Psammodromus_algirus,1201028.508,7748,R05520,lizard,1,14.82795247,2.962978918,522.2531239,294.1967383,-3.47E+35,1.09E+37
Psammodromus_blanci,Psammodromus_blanci,171700.6227,7749,R05521,lizard,1,15.88684213,1.669560118,499.6674887,198.5686528,1.68651E+11,94251386905
Psammodromus_hispanicus,Psammodromus_hispanicus,550490.3799,7750,R05522,lizard,1,13.67928227,2.479525964,622.8841369,259.050821,-3.60E+35,1.11E+37
Psammodromus_microdactylus,Psammodromus_microdactylus,17039.89652,7751,R05523,lizard,1,15.05095087,3.368493524,505.5421955,137.4277403,2.19485E+11,61360025471
Psammodromus_occidentalis,Psammodromus_occidentalis,39944.23081,7752,R05524,lizard,1,12.14010901,2.219240692,674.047191,239.8497296,2.68241E+11,77446415993
Psammodynastes_pictus,Psammodynastes_pictus,1403693.293,7753,R05801,snake,1,25.63555961,2.116845047,2812.809044,565.6094557,-7.44E+35,1.59E+37
Psammodynastes_pulverulentus,Psammodynastes_pulverulentus,5444448.394,7754,R05802,snake,1,22.88432167,4.538076329,2036.141831,818.0002874,-2.29E+35,8.83E+36
Psammophilus_blanfordanus,Psammophilus_blanfordanus,889823.6035,7755,R00404,lizard,1,26.29669763,1.741407644,1190.220003,415.2712973,2.82803E+11,89429988813
Psammophilus_dorsalis,Psammophilus_dorsalis,369527.2919,7756,R00405,lizard,1,26.59984085,2.034157084,906.0069748,503.4861073,2.66835E+11,1.09281E+11
Psammophis_aegyptius,Psammophis_aegyptius,796475.8332,7757,R05803,snake,1,23.62615601,2.576806426,36.98223905,78.2359008,-3.01E+35,1.01E+37
Psammophis_angolensis,Psammophis_angolensis,6694526.323,7758,R05804,snake,1,22.06427358,2.494270616,974.7414494,339.0093101,-2.89E+36,3.12E+37
Psammophis_ansorgii,Psammophis_ansorgii,14428.58059,7759,R05805,snake,1,19.597356,0.495767817,1360.867003,43.25342417,5.93134E+11,56330435487
Psammophis_biseriatus,Psammophis_biseriatus,460713.4761,7760,R05806,snake,1,25.74886501,2.484781272,519.234753,255.2463913,-1.14E+36,1.96E+37
Psammophis_brevirostris,Psammophis_brevirostris,473931.5209,7761,R05807,snake,1,19.69008889,2.155131503,615.0244683,227.3172535,3.20121E+11,1.84337E+11
Psammophis_condanarus,Psammophis_condanarus,1340867.388,7762,R05808,snake,1,25.29963062,3.509703933,1051.157224,588.4748568,-7.10E+35,1.55E+37
Psammophis_crucifer,Psammophis_crucifer,726681.1642,7763,R05809,snake,1,16.41476658,2.288452342,608.4128266,216.6535922,-3.15E+35,1.03E+37
Psammophis_elegans,Psammophis_elegans,3835145.499,7764,R05810,snake,1,27.13607648,1.537507801,933.4608824,483.6537968,-2.01E+35,8.26E+36
Psammophis_indochinensis,Psammophis_indochinensis,629237.7145,7765,R05811,snake,1,26.37604513,1.553697165,1460.320659,567.201704,4.5071E+11,1.56116E+11
Psammophis_jallae,Psammophis_jallae,1379696.49,7766,R05812,snake,1,21.63465564,1.450391557,628.0231112,264.6168574,3.2094E+11,1.66907E+11
Psammophis_leightoni,Psammophis_leightoni,62920.22309,7767,R05813,snake,1,16.09768199,2.041873888,325.8739522,168.8650937,1.75983E+11,1.24746E+11
Psammophis_leithii,Psammophis_leithii,1462306.023,7768,R05814,snake,1,25.04158907,3.714287354,725.7845808,567.1188007,-6.44E+35,1.48E+37
Psammophis_leopardinus,Psammophis_leopardinus,520231.0738,7769,R05815,snake,1,20.43945549,1.71200433,475.5071696,399.9964353,2.35057E+11,2.16575E+11
Psammophis_lineatus,Psammophis_lineatus,6410927.641,7770,R05816,snake,1,24.1577615,2.692936555,1233.890116,316.6336275,-2.66E+36,3.00E+37
Psammophis_longifrons,Psammophis_longifrons,170898.9997,7772,R05818,snake,1,26.62277495,0.903517131,1089.534456,574.7771869,1.89335E+11,45145267322
Psammophis_mossambicus,Psammophis_mossambicus,4304256.04,7773,R05819,snake,1,22.15162301,2.211909337,942.6006259,294.7831735,-2.37E+35,8.97E+36
Psammophis_namibensis,Psammophis_namibensis,334062.1186,7774,R05820,snake,1,19.29791355,2.219133532,114.3631171,69.51706064,53211931397,32441676516
Psammophis_notostictus,Psammophis_notostictus,1196106.059,7775,R05821,snake,1,18.42122315,2.515999491,261.0908663,155.5862161,1.16424E+11,1.01396E+11
Psammophis_occidentalis,Psammophis_occidentalis,2704852.508,7776,R05822,snake,1,24.78448347,1.317682022,1558.884247,373.1499802,6.99321E+11,2.07057E+11
Psammophis_orientalis,Psammophis_orientalis,1214913.315,7777,R05823,snake,1,23.48956454,2.28800206,1008.2105,268.1233549,-3.16E+36,3.26E+37
Psammophis_phillipsi,Psammophis_phillipsi,2620173.449,7778,R05824,snake,1,25.24308248,1.358048263,1621.707047,508.042848,6.46766E+11,1.95637E+11
Psammophis_praeornatus,Psammophis_praeornatus,3485047.073,7779,R05825,snake,1,27.08690117,1.404165328,935.623836,411.4967612,-2.21E+35,8.67E+36
Psammophis_pulcher,Psammophis_pulcher,115318.4187,7780,R05826,snake,1,26.68467694,1.474822373,429.568481,172.5761455,1.90318E+11,89179389290
Psammophis_punctulatus,Psammophis_punctulatus,854131.0762,7781,R05827,snake,1,25.5630592,2.657784071,509.9890345,270.8639601,2.07981E+11,1.6375E+11
Psammophis_rukwae,Psammophis_rukwae,6411502.734,7782,R05828,snake,1,26.04036222,2.575535743,937.9787797,405.3255552,-2.10E+36,2.66E+37
Psammophis_sibilans,Psammophis_sibilans,7185313.837,7784,R05830,snake,1,25.97298408,3.088262388,796.4382666,492.1977171,-1.07E+35,6.02E+36
Psammophis_subtaeniatus,Psammophis_subtaeniatus,1973903.641,7785,R05831,snake,1,21.54625699,2.078092783,589.3733408,213.864044,-1.25E+35,6.51E+36
Psammophis_sudanensis,Psammophis_sudanensis,2818463.918,7786,R05832,snake,1,25.61644766,3.001787921,848.2093183,291.6571194,3.88945E+11,1.99531E+11
Psammophis_tanganicus,Psammophis_tanganicus,555119.6737,7787,R05833,snake,1,24.14982514,3.041224979,511.9889002,244.5791431,2.24047E+11,1.64938E+11
Psammophis_trigrammus,Psammophis_trigrammus,458771.8134,7788,R05834,snake,1,20.49004673,2.268492248,200.8001842,131.701526,86636147824,65522951338
Psammophis_trinasalis,Psammophis_trinasalis,1481258.611,7789,R05835,snake,1,19.84959086,2.341226509,366.1997607,161.3175369,1.50255E+11,95904573279
Psammophis_zambiensis,Psammophis_zambiensis,557033.9802,7790,R05836,snake,1,20.86929531,1.449009334,1204.497321,110.2455286,6.62665E+11,91312162824
Psammophylax_acutus,Psammophylax_acutus,1841691.812,7791,R05837,snake,1,21.58070432,1.831831768,1209.167386,194.7423829,-2.67E+36,3.00E+37
Psammophylax_rhombeatus,Psammophylax_rhombeatus,763414.3889,7792,R05839,snake,1,16.71389778,2.592654127,589.279253,225.4872638,-3.01E+35,1.01E+37
Psammophylax_togoensis,Psammophylax_togoensis,133885.7598,7793,R05840,snake,1,25.46540764,1.802872942,1283.904975,201.7622199,5.42055E+11,95404182425
Psammophylax_tritaeniatus,Psammophylax_tritaeniatus,3923555.316,7794,R05841,snake,1,21.13385249,2.165480269,815.9749392,320.2482063,-4.47E+35,1.23E+37
Psammophylax_variabilis,Psammophylax_variabilis,1686584.674,7795,R05842,snake,1,20.78670616,2.605504629,1072.194583,247.76252,5.92381E+11,1.62288E+11
Pseudalsophis_biserialis,Pseudalsophis_biserialis,185.923093,7796,R03185,snake,1,22.97342023,0.612532144,494.3507109,48.09026108,78649038175,216905386.1
Pseudalsophis_dorsalis,Pseudalsophis_dorsalis,4828.934928,7797,R03186,snake,1,23.31690534,1.364298703,277.1035417,46.88014937,81854119936,1734954017
Pseudalsophis_elegans,Pseudalsophis_elegans,215239.4467,7798,R03187,snake,1,17.4678734,5.620014823,414.5849132,659.7385196,1.85138E+11,2.20547E+11
Pseudalsophis_hoodensis,Pseudalsophis_hoodensis,66.517187,7799,R03188,snake,1,23.46821436,0.202501866,521.1,21.6439698,78454464512,0
Pseudalsophis_slevini,Pseudalsophis_slevini,1552.963674,7800,R03189,snake,1,23.13097478,1.623482687,280.0354132,31.86255588,82794669749,433490354.2
Pseudalsophis_steindachneri,Pseudalsophis_steindachneri,1443.011643,7801,R03190,snake,1,23.33104533,1.050543808,244.3743219,46.88477756,-3.93E+37,1.68E+38
Pseudaspis_cana,Pseudaspis_cana,5308782.86,7802,R05843,snake,1,20.20423225,2.641074386,674.8887349,354.0730561,-1.38E+35,6.86E+36
Pseudechis_australis,Pseudechis_australis,6773146.205,7803,R03675,snake,1,22.73459755,3.124551164,447.8157377,314.0479506,-7.04E+34,4.89E+36
Pseudechis_butleri,Pseudechis_butleri,175322.6528,7804,R03676,snake,1,21.12731248,0.66212204,251.7236645,23.73047529,64429543360,15732972972
Pseudechis_colletti,Pseudechis_colletti,397274.5439,7805,R03677,snake,1,23.39498444,1.738533431,496.1931544,88.30839071,1.45238E+11,69761394529
Pseudechis_guttatus,Pseudechis_guttatus,430403.4846,7806,R03678,snake,1,18.38916112,2.246880762,739.337853,206.7709905,4.28912E+11,2.10442E+11
Pseudechis_pailsei,Pseudechis_pailsei,9.996281,7807,R03679,snake,1,24.57954545,0.057363593,475.3636364,1.366663307,91676000256,0
Pseudechis_papuanus,Pseudechis_papuanus,57661.70089,7808,R03680,snake,1,26.23380045,0.879733151,2134.739944,392.3041183,8.00493E+11,2.72386E+11
Pseudechis_porphyriacus,Pseudechis_porphyriacus,1002885.831,7809,R03681,snake,1,16.88739358,3.290156952,748.3361136,372.2650762,4.38509E+11,2.18556E+11
Pseudechis_rossignolii,Pseudechis_rossignolii,1231.066029,7810,R03682,snake,1,26.95582003,0.069000929,1559.293673,29.48514654,4.54311E+11,2.25008E+11
Pseudechis_weigeli,Pseudechis_weigeli,498820.4025,7811,R03683,snake,1,26.93665347,0.681011351,1026.120619,259.5470386,-5.07E+35,1.31E+37
Pseudelaphe_flavirufa,Pseudelaphe_flavirufa,253945.3223,7812,R01722,snake,1,25.36202331,1.468683102,1606.901396,724.0755838,-1.96E+36,2.57E+37
Pseudemoia_baudini,Pseudemoia_baudini,56929.33132,7813,R08180,lizard,1,17.53426462,0.630616427,292.3900712,80.44180962,1.30162E+11,73714812176
Pseudemoia_cryodroma,Pseudemoia_cryodroma,19728.61386,7814,R08181,lizard,1,10.56112107,1.729686242,1085.085342,272.8232673,6.6405E+11,24406533808
Pseudemoia_rawlinsoni,Pseudemoia_rawlinsoni,77861.54642,7817,R08184,lizard,1,12.8385774,1.967870135,860.8657648,273.6129587,5.2233E+11,1.74707E+11
Pseudemoia_spenceri,Pseudemoia_spenceri,113934.4717,7818,R08185,lizard,1,12.48420841,2.224477319,877.5099787,277.4617536,5.78055E+11,1.56961E+11
Pseudemydura_umbrina,Pseudemydura_umbrina,6783.089607,7819,R09966,turtle,1,16.28381056,1.049476706,878.2434986,132.1502706,5.18364E+11,99300584493
Pseudemys_alabamensis,Pseudemys_alabamensis,9347.362196,7820,R10006,turtle,1,19.23548219,0.36628318,1652.704839,24.47792243,4.29289E+11,2.7151E+11
Pseudemys_concinna,Pseudemys_concinna,1287210.822,7821,R10007,turtle,1,16.35538575,2.12356448,1257.445401,203.7494599,-1.68E+35,7.56E+36
Pseudemys_floridana,Pseudemys_floridana,111927.187,7822,R10008,turtle,1,18.17416733,1.442000521,1326.979222,85.67908873,-2.01E+36,2.61E+37
Pseudemys_gorzugi,Pseudemys_gorzugi,134143.2247,7823,R10009,turtle,1,20.48270067,2.3720963,455.3873899,107.3234133,1.31375E+11,54084155800
Pseudemys_nelsoni,Pseudemys_nelsoni,128953.4382,7824,R10010,turtle,1,21.76139821,1.41484127,1334.223829,102.1268509,-5.29E+36,4.21E+37
Pseudemys_peninsularis,Pseudemys_peninsularis,103377.649,7825,R10011,turtle,1,22.23288651,1.158758501,1305.860904,77.42794156,-2.20E+36,2.72E+37
Pseudemys_rubriventris,Pseudemys_rubriventris,131754.0332,7826,R10012,turtle,1,12.93979044,1.689512043,1113.061453,86.4983842,3.9679E+11,1.27118E+11
Pseudemys_texana,Pseudemys_texana,207087.7122,7827,R10013,turtle,1,18.8303588,1.111291626,817.7253504,196.8421569,3.11879E+11,1.22894E+11
Pseuderemias_brenneri,Pseuderemias_brenneri,563890.0149,7828,R05525,lizard,1,26.4488457,1.876237492,238.9867127,124.1605333,80352156932,59666950106
Pseuderemias_erythrosticta,Pseuderemias_erythrosticta,224346.8791,7829,R05526,lizard,1,25.44919752,1.497573903,150.2749308,71.9417662,50838836736,17541360320
Pseuderemias_mucronata,Pseuderemias_mucronata,453826.9003,7830,R05527,lizard,1,24.63391277,3.295010498,275.4524571,232.7514722,79562155670,1.043E+11
Pseuderemias_savagei,Pseuderemias_savagei,69732.92535,7831,R05528,lizard,1,25.3857902,1.415510887,76.22644542,31.10478366,39802349145,12444515983
Pseuderemias_septemstriata,Pseuderemias_septemstriata,184140.8143,7832,R05529,lizard,1,25.83487301,1.199517333,130.7316806,53.85858447,47222838492,15900421109
Pseuderemias_smithii,Pseuderemias_smithii,54007.46086,7833,R05530,lizard,1,25.31580921,2.933059008,437.9354743,92.2904385,1.10822E+11,27475436524
Pseuderemias_striatus,Pseuderemias_striatus,1090032.893,7834,R05531,lizard,1,26.46606237,2.177357126,362.9368874,173.34176,1.4038E+11,1.11294E+11
Pseudoacontias_angelorum,Pseudoacontias_angelorum,1035.573302,7835,R08186,lizard,1,21.54626334,1.708019111,2036.4512,180.0859384,1.04843E+12,23235166208
Pseudoacontias_menamainty,Pseudoacontias_menamainty,845.423907,7836,R08188,lizard,1,25.96703027,0.316128265,1701.7332,49.8248792,6.22184E+11,3.39902E+11
Pseudoacontias_unicolor,Pseudoacontias_unicolor,17.452776,7837,R08189,lizard,1,25.38799039,0.424922717,2049.588235,67.4781523,74567876608,0
Pseudoboa_coronata,Pseudoboa_coronata,8341662.819,7838,R03191,snake,1,25.58614787,1.680687878,2130.013221,553.5705349,8.93697E+11,1.91479E+11
Pseudoboa_haasi,Pseudoboa_haasi,457870.0134,7839,R03192,snake,1,18.28074827,1.664582988,1627.295222,202.6656008,7.32152E+11,1.43012E+11
Pseudoboa_martinsi,Pseudoboa_martinsi,1104409.169,7840,R03193,snake,1,26.43660797,0.485176498,2526.196544,328.0626963,9.75423E+11,58787867222
Pseudoboa_neuwiedii,Pseudoboa_neuwiedii,4924591.616,7841,R03194,snake,1,25.77754637,2.364815431,2240.567118,650.8116654,-5.30E+34,4.25E+36
Pseudoboa_nigra,Pseudoboa_nigra,6289930.989,7842,R03195,snake,1,24.46611145,1.982618968,1515.864548,494.9220108,-4.06E+34,3.71E+36
Pseudoboa_serrana,Pseudoboa_serrana,103625.5021,7843,R03196,snake,1,19.17247265,1.902156345,1519.205985,241.3152769,7.85956E+11,1.4332E+11
Pseudoboodon_boehmei,Pseudoboodon_boehmei,39911.22127,7844,R05844,snake,1,19.60902432,2.050881791,1645.514258,170.30747,8.64165E+11,93885831601
Pseudoboodon_gascae,Pseudoboodon_gascae,321104.7628,7845,R05845,snake,1,20.36548926,4.589991435,783.2821479,277.6932134,3.43628E+11,2.17151E+11
Pseudoboodon_lemniscatus,Pseudoboodon_lemniscatus,281507.2777,7846,R05846,snake,1,18.54510744,3.400606517,1083.114543,315.3227652,5.27343E+11,2.34997E+11
Pseudoboodon_sandfordorum,Pseudoboodon_sandfordorum,9.996281,7847,R05847,snake,1,19.92395846,0.614615316,819,23.76271589,5.44061E+11,0
Pseudocalotes_andamanensis,Pseudocalotes_andamanensis,1434.194376,7848,R00406,lizard,1,26.39529591,0.305228474,2647.833112,112.8376408,4.08196E+11,3.47792E+11
Pseudocalotes_austeniana,Pseudocalotes_austeniana,21879.52196,7849,R00407,lizard,1,13.65487328,7.42425207,1538.770552,715.8279661,3.14583E+11,1.41804E+11
Pseudocalotes_brevipes,Pseudocalotes_brevipes,196583.779,7850,R00408,lizard,1,21.04583878,1.392119059,1590.883584,148.1260506,3.63411E+11,74104482306
Pseudocalotes_cybelidermus,Pseudocalotes_cybelidermus,19.992561,7851,R00409,lizard,1,18.34131956,1.083931394,3044.791667,36.99547176,6.06574E+11,7471071525
Pseudocalotes_dringi,Pseudocalotes_dringi,2902.824611,7852,R00410,lizard,1,24.20873277,1.593649697,2820.817356,172.80279,1.01846E+12,19395447826
Pseudocalotes_flavigula,Pseudocalotes_flavigula,9.996281,7853,R00411,lizard,1,20.36333332,0.737134432,2926.4,25.73790978,9.56872E+11,0
